mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__optimizer__weight_decay,param_model__module__hidden2,param_model__module__hidden1,param_model__module__dropout2,param_model__module__dropout1,param_model__lr,param_model__batch_size,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,split4_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro
44.68157176971435,1.0469590391321157,0.18982534408569335,0.004491664347165536,0.002,32,96,0.05,0.35,0.0003,1024,"{'model__optimizer__weight_decay': 0.002, 'model__module__hidden2': 32, 'model__module__hidden1': 96, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.35, 'model__lr': 0.0003, 'model__batch_size': 1024}",0.8155124118612962,0.8137737853762195,0.8237055641421948,0.8116306027820711,0.8094088098918083,0.814806234810718,0.004898561726635228,3,0.8155078385881674,0.8137770117142193,0.8237055641421948,0.8116306027820711,0.8094088098918084,0.8148059654236922,0.004898294494347343,3,0.815096524588192,0.8135667573624781,0.8232439947571979,0.8110697988263611,0.8090747759681421,0.8144103703004741,0.0048753132451362985,3,0.8150973716091148,0.8135661572812788,0.8232439947571978,0.8110697988263611,0.8090747759681421,0.814410419688419,0.004875357876155436,3,0.8183662993085968,0.8151810626933937,0.8271224713691059,0.8153751310775406,0.8115893792419017,0.8175268687381078,0.005256744163673318,1,0.8155078385881674,0.8137770117142193,0.8237055641421948,0.8116306027820711,0.8094088098918084,0.8148059654236922,0.004898294494347343,3
37.49660906791687,0.24064785134864722,0.18414855003356934,0.002727278507142088,0.001,64,96,0.1,0.4,0.0001,2048,"{'model__optimizer__weight_decay': 0.001, 'model__module__hidden2': 64, 'model__module__hidden1': 96, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.4, 'model__lr': 0.0001, 'model__batch_size': 2048}",0.8144499178981938,0.8092340384429634,0.8220633693972179,0.8090224111282844,0.8084428129829985,0.8126425099699315,0.005184198382070998,13,0.814446790718309,0.8092369568585818,0.8220633693972179,0.8090224111282844,0.8084428129829985,0.8126424682170782,0.00518359689324919,13,0.8142542746093919,0.8090606291980658,0.8218357677283016,0.8087898823306701,0.8082697664698997,0.8124420640672657,0.0051711966888352365,13,0.8142548568810848,0.8090600733992039,0.8218357677283015,0.8087898823306701,0.8082697664698996,0.8124420693618319,0.005171310197890232,13,0.815773228731724,0.8103680634294905,0.8237175432380399,0.8105329557732172,0.8095603904285773,0.81399043632021,0.0053384646007568785,13,0.814446790718309,0.8092369568585818,0.8220633693972179,0.8090224111282844,0.8084428129829985,0.8126424682170782,0.00518359689324919,13
36.95316653251648,0.03837044510270974,0.2049649715423584,0.04527467772098025,0.002,32,96,0.1,0.3,0.0001,2048,"{'model__optimizer__weight_decay': 0.002, 'model__module__hidden2': 32, 'model__module__hidden1': 96, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.3, 'model__lr': 0.0001, 'model__batch_size': 2048}",0.8135806046556554,0.8100067613252198,0.821000772797527,0.8089258114374034,0.8092156105100463,0.8125459121451704,0.004543095469913958,14,0.8135769829936776,0.8100091199661803,0.821000772797527,0.8089258114374034,0.8092156105100463,0.812545659540967,0.004542667236349944,14,0.8133170495519113,0.80989412870601,0.8207450460500689,0.8086918727575811,0.8090961110956578,0.812348841632246,0.004503620056037653,14,0.8133177270714581,0.8098936817511718,0.8207450460500689,0.8086918727575811,0.8090961110956577,0.8123488877451874,0.004503697923820205,14,0.8153532415945524,0.8107484828520422,0.8228430561569812,0.810444302708649,0.8099917882479332,0.8138761743120314,0.004883346177455301,14,0.8135769829936776,0.8100091199661803,0.821000772797527,0.8089258114374034,0.8092156105100463,0.812545659540967,0.004542667236349944,14
38.13187828063965,0.5152642663453781,0.18646550178527832,0.004892040393052218,0.0005,64,64,0.05,0.3,0.0001,2048,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 64, 'model__module__hidden1': 64, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.3, 'model__lr': 0.0001, 'model__batch_size': 2048}",0.814932869699604,0.8086544962812712,0.8189721792890263,0.8066074188562596,0.8096986089644513,0.8117731146181224,0.004528230361918231,16,0.8149296772163406,0.8086561645119792,0.8189721792890263,0.8066074188562598,0.8096986089644513,0.8117728097676113,0.004527555267096865,16,0.81472951132637,0.8085979174156934,0.8187355833775944,0.8063810034564357,0.809583972599358,0.8116055976350903,0.004494997794387872,16,0.8147301042079246,0.8085975995568981,0.8187355833775943,0.8063810034564356,0.8095839725993581,0.8116056526396422,0.0044951227469782725,16,0.8163144125499281,0.8090236094437775,0.820646277264353,0.8080483288244131,0.8104462020035575,0.8128957660172059,0.0048218083004620575,16,0.8149296772163406,0.8086561645119792,0.8189721792890263,0.8066074188562598,0.8096986089644513,0.8117728097676113,0.004527555267096865,16
37.57506332397461,0.46105230996104296,0.18577399253845214,0.0023866932586550193,0.0005,16,96,0.0,0.25,0.0003,2048,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 16, 'model__module__hidden1': 96, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.25, 'model__lr': 0.0003, 'model__batch_size': 2048}",0.8156090022215783,0.8137737853762195,0.8237055641421948,0.811727202472952,0.8096020092735703,0.814883512697303,0.004846503773248337,2,0.8156056697991563,0.8137781685967448,0.8237055641421948,0.811727202472952,0.8096020092735703,0.8148837228569235,0.004846203887232152,2,0.8153882561671089,0.8133908317073133,0.8233582918768143,0.8112417171577813,0.8092775134409826,0.81453132207,0.004865685067355086,2,0.8153888727761995,0.8133900151749702,0.8233582918768142,0.8112417171577812,0.8092775134409826,0.8145312820853496,0.0048657450856696765,2,0.8171181857322536,0.8163807741516863,0.8262713224213651,0.8149675823638918,0.8117234784617195,0.8172922686261833,0.004855926774606101,2,0.8156056697991563,0.8137781685967448,0.8237055641421948,0.811727202472952,0.8096020092735703,0.8148837228569235,0.004846203887232152,2
35.12433700561523,0.4512311330589057,0.23475937843322753,0.05828499975657574,0.0005,16,64,0.1,0.35,0.0001,4096,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 16, 'model__module__hidden1': 64, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.35, 'model__lr': 0.0001, 'model__batch_size': 4096}",0.8045977011494253,0.8025693035835023,0.8138523956723338,0.802840030911901,0.8029366306027821,0.805359212383989,0.004306108001914634,19,0.8045933610169103,0.8025712236592777,0.8138523956723338,0.802840030911901,0.8029366306027821,0.805358728372641,0.004306013200620854,19,0.8042010124331931,0.8024918644859266,0.8137111978679576,0.8026819594360395,0.8028270891809006,0.8051826246808036,0.004306789704578363,19,0.8042018636965326,0.8024914867342311,0.8137111978679578,0.8026819594360395,0.8028270891809005,0.8051827193831324,0.004306798121046024,19,0.8070765691194202,0.8030488202813778,0.8148068284125898,0.803813571079441,0.8036113280840838,0.8064714233953826,0.0044000844161736,19,0.8045933610169103,0.8025712236592777,0.8138523956723338,0.802840030911901,0.8029366306027821,0.805358728372641,0.004306013200620854,19
44.17176265716553,0.3422289209321143,0.19069194793701172,0.005675399835661048,0.001,64,32,0.1,0.3,0.0002,1024,"{'model__optimizer__weight_decay': 0.001, 'model__module__hidden2': 64, 'model__module__hidden1': 32, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.3, 'model__lr': 0.0002, 'model__batch_size': 1024}",0.8125181106925529,0.8119385685308607,0.8228361669242659,0.8113408037094282,0.8091190108191654,0.8135505321352545,0.00478348439995357,9,0.8125135653805815,0.8119424199414902,0.8228361669242659,0.8113408037094281,0.8091190108191654,0.8135503933549861,0.004783421769141552,9,0.8121006337142606,0.8116402707231375,0.8225037396039011,0.8109188961365486,0.8087982546345567,0.8131923589624808,0.004791230268632548,9,0.8121014891998718,0.8116395466993324,0.8225037396039012,0.8109188961365487,0.8087982546345566,0.8131923852548422,0.004791238217310825,9,0.815310061232383,0.8139359181155139,0.8252729419240239,0.8141446802869329,0.8112073112073113,0.8159741825532331,0.004840095987761322,6,0.8125135653805815,0.8119424199414902,0.8228361669242659,0.8113408037094281,0.8091190108191654,0.8135503933549861,0.004783421769141552,9
37.463346338272096,0.43534514760719517,0.18316278457641602,0.0024733460135510053,0.002,32,96,0.0,0.4,0.0001,2048,"{'model__optimizer__weight_decay': 0.002, 'model__module__hidden2': 32, 'model__module__hidden1': 96, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.4, 'model__lr': 0.0001, 'model__batch_size': 2048}",0.8147396889790399,0.8078817733990148,0.8224497681607419,0.8086360123647605,0.8097952086553323,0.8127004903117779,0.005429317175322932,12,0.8147357127993602,0.8078851769463018,0.8224497681607419,0.8086360123647605,0.8097952086553323,0.8127003757852993,0.005428414766347213,12,0.8144240104042644,0.8076439929775137,0.8222076701503804,0.8084377913130236,0.8096321174998957,0.8124691164690155,0.00540819749038923,12,0.8144247496983505,0.8076433397345975,0.8222076701503804,0.8084377913130236,0.8096321174998958,0.8124691336792497,0.005408367514982583,12,0.816886855725786,0.8094193320164667,0.8242156930299854,0.8099187795002317,0.8108604848982741,0.8142602290341487,0.005654222481126605,11,0.8147357127993602,0.8078851769463018,0.8224497681607419,0.8086360123647605,0.8097952086553323,0.8127003757852993,0.005428414766347213,12
43.67442307472229,0.2851108193106973,0.18692264556884766,0.002115429797682259,0.0005,64,32,0.0,0.25,0.0002,1024,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 64, 'model__module__hidden1': 32, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.25, 'model__lr': 0.0002, 'model__batch_size': 1024}",0.815029460059886,0.8130010624939631,0.8225463678516228,0.811727202472952,0.8122102009273571,0.8149028587611562,0.0039847531220271615,1,0.8150253625968386,0.8130032812173927,0.8225463678516229,0.811727202472952,0.8122102009273571,0.8149024830132326,0.003984515820407114,1,0.8146947562668561,0.812903016229864,0.8222178494882466,0.8114002782792744,0.8120214855134195,0.8146474771555321,0.003944516425061358,1,0.8146955169572948,0.812902602532547,0.8222178494882467,0.8114002782792743,0.8120214855134196,0.8146475465541565,0.003944554858301651,1,0.817312710540228,0.8136635441488487,0.8249482165405411,0.8139037215072309,0.813468992248062,0.816659436996982,0.0043790161488144845,4,0.8150253625968386,0.8130032812173927,0.8225463678516229,0.811727202472952,0.8122102009273571,0.8149024830132326,0.003984515820407114,1
37.64243006706238,0.34894786357908175,0.2143083095550537,0.04390012971383646,0.0005,64,96,0.0,0.35,0.0002,2048,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 64, 'model__module__hidden1': 96, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.35, 'model__lr': 0.0002, 'model__batch_size': 2048}",0.8152226407804501,0.8145465082584759,0.8228361669242659,0.8100850077279753,0.8073802163833076,0.814014108014895,0.005272932241353249,6,0.8152188418695341,0.8145493987345646,0.8228361669242659,0.8100850077279753,0.8073802163833076,0.8140139263279297,0.005272816899812752,6,0.8149352243023834,0.8143811573477374,0.822506706587019,0.8099189216561968,0.8072028336200181,0.813788968702671,0.005215706713002336,6,0.8149359287545356,0.8143806222315214,0.822506706587019,0.8099189216561967,0.8072028336200182,0.8137890025698582,0.005215725539982128,6,0.8171844367365404,0.8156778735808901,0.8252510711844061,0.8111725737470474,0.8085156138193748,0.8155603138136517,0.005752259293317826,8,0.8152188418695341,0.8145493987345646,0.8228361669242659,0.8100850077279753,0.8073802163833076,0.8140139263279297,0.005272816899812752,6
34.609510231018064,0.33927235682616536,0.2494232177734375,0.07929641185832537,0.002,16,32,0.05,0.35,0.0001,4096,"{'model__optimizer__weight_decay': 0.002, 'model__module__hidden2': 16, 'model__module__hidden1': 32, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.35, 'model__lr': 0.0001, 'model__batch_size': 4096}",0.8020863517820922,0.7978363759296823,0.8111476043276662,0.7988794435857806,0.8021638330757341,0.8024227217401911,0.004688136777604016,20,0.8020824034734539,0.7978386598195144,0.8111476043276662,0.7988794435857806,0.8021638330757341,0.8024223888564299,0.004687746990752561,20,0.8017538422773858,0.797724021154226,0.8108778008785132,0.798742534900504,0.8019374260076035,0.8022071250436464,0.004638112280074105,20,0.8017546264979156,0.7977235606838347,0.8108778008785134,0.798742534900504,0.8019374260076035,0.8022071897936744,0.004638185984732561,20,0.8041179255207238,0.7985045989036956,0.8129333385138839,0.7996949331231784,0.803551804010098,0.803760520014316,0.00506883820580018,20,0.8020824034734539,0.7978386598195144,0.8111476043276662,0.7988794435857806,0.8021638330757341,0.8024223888564299,0.004687746990752561,20
43.92611479759216,0.3584689919828604,0.20167417526245118,0.012883068998993925,0.001,32,96,0.05,0.3,0.0001,1024,"{'model__optimizer__weight_decay': 0.001, 'model__module__hidden2': 32, 'model__module__hidden1': 96, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.3, 'model__lr': 0.0001, 'model__batch_size': 1024}",0.8163817251038347,0.8131942432145272,0.8231259659969088,0.8067040185471407,0.8098918083462133,0.8138595522417249,0.005650045486630959,7,0.8163780008413148,0.8131972269749776,0.8231259659969088,0.8067040185471406,0.8098918083462132,0.8138594041413111,0.005649643102976378,7,0.8161072188546841,0.8130167214080821,0.8228706799786991,0.8065248764253989,0.8097053988808856,0.8136449791095499,0.005617598124464392,7,0.8161079051203071,0.813016164913391,0.8228706799786992,0.8065248764253989,0.8097053988808856,0.8136450050637363,0.005617670744398366,7,0.8182736639486972,0.8143949150957561,0.8249995767090808,0.8078441725310566,0.8111108446376376,0.8153246345844456,0.005947755810083669,9,0.8163780008413148,0.8131972269749776,0.8231259659969088,0.8067040185471406,0.8098918083462132,0.8138594041413111,0.005649643102976378,7
37.05452632904053,0.3242856386660189,0.19104318618774413,0.0038616017108855662,0.002,16,64,0.1,0.25,0.0003,2048,"{'model__optimizer__weight_decay': 0.002, 'model__module__hidden2': 16, 'model__module__hidden1': 64, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.25, 'model__lr': 0.0003, 'model__batch_size': 2048}",0.8151260504201681,0.8136771950159374,0.8216769706336939,0.8125965996908809,0.8097952086553323,0.8145744048832025,0.003957478200765962,4,0.8151218503313461,0.8136805426391073,0.8216769706336939,0.812596599690881,0.8097952086553324,0.8145742343900721,0.003957210034559402,4,0.8147745536767541,0.8134541362736265,0.8212959560078409,0.8123671552829663,0.8095636207936718,0.8142910844069717,0.003900073495375899,4,0.8147753330486908,0.8134535132045138,0.8212959560078409,0.8123671552829662,0.8095636207936718,0.8142911156675368,0.003900119585224071,4,0.8175267498814172,0.8151922949283457,0.8244439565384152,0.8141331343230733,0.8113095308423592,0.8165211333027221,0.004436474805163752,5,0.8151218503313461,0.8136805426391073,0.8216769706336939,0.812596599690881,0.8097952086553324,0.8145742343900721,0.003957210034559402,4
43.36196489334107,1.0415606349771458,0.19330592155456544,0.002636781112519249,0.001,32,64,0.05,0.3,0.0003,1024,"{'model__optimizer__weight_decay': 0.001, 'model__module__hidden2': 32, 'model__module__hidden1': 64, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.3, 'model__lr': 0.0003, 'model__batch_size': 1024}",0.814932869699604,0.8137737853762195,0.8216769706336939,0.8120170015455951,0.8096986089644513,0.8144198472439129,0.004035100648380792,5,0.8149298264915052,0.8137785231252608,0.8216769706336939,0.812017001545595,0.8096986089644513,0.8144201861521012,0.004034872318171447,5,0.8147480595395791,0.8133261060104617,0.8214562215233121,0.8114770743865624,0.8092282908761546,0.814047150467214,0.004140826279121857,5,0.8147486247082641,0.8133252230136852,0.821456221523312,0.8114770743865624,0.8092282908761547,0.8140470869015957,0.004140876189209329,5,0.8161877026776397,0.8168237309916471,0.8232757456539157,0.8156328750199175,0.8127830818516231,0.8169406272389486,0.0034557107799514436,3,0.8149298264915052,0.8137785231252608,0.8216769706336939,0.812017001545595,0.8096986089644513,0.8144201861521012,0.004034872318171447,5
33.45672030448914,0.0633485697397837,0.18878250122070311,0.0020294234347024895,0.0005,64,64,0.05,0.3,0.0002,4096,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 64, 'model__module__hidden1': 64, 'model__module__dropout2': 0.05, 'model__module__dropout1': 0.3, 'model__lr': 0.0002, 'model__batch_size': 4096}",0.8135806046556554,0.8093306288032455,0.8224497681607419,0.8081530139103554,0.8084428129829985,0.8123913657025993,0.0053946001549472575,15,0.8135778599852695,0.8093330900645734,0.8224497681607419,0.8081530139103554,0.8084428129829985,0.8123913090207877,0.005394200089895449,15,0.8134291246009806,0.8092075054726003,0.822165342642496,0.8078632702287709,0.8083152979316082,0.8121961081752911,0.005360445584108392,15,0.8134296380926915,0.8092070373230541,0.8221653426424961,0.8078632702287709,0.8083152979316081,0.812196117243724,0.005360521416742811,15,0.8145961002076345,0.8101366909220435,0.8245259316638354,0.8100230827824254,0.8092657485097037,0.8137095108171286,0.005725081969423356,15,0.8135778599852695,0.8093330900645734,0.8224497681607419,0.8081530139103554,0.8084428129829985,0.8123913090207877,0.005394200089895449,15
36.77294950485229,0.48436483533116287,0.18873562812805175,0.0018468441439484927,0.0005,32,32,0.1,0.35,0.0002,2048,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 32, 'model__module__hidden1': 32, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.35, 'model__lr': 0.0002, 'model__batch_size': 2048}",0.8132908335748092,0.810586303486912,0.821773570324575,0.8092156105100463,0.8092156105100463,0.8128163856812778,0.0047193365592832475,11,0.8132873518555948,0.8105887554302573,0.821773570324575,0.8092156105100463,0.8092156105100463,0.8128161797261038,0.00471903519508295,11,0.8130468595778553,0.8104649199584768,0.8215998895941816,0.8090034741409722,0.8089568291789785,0.8126143944900928,0.0047320802793816485,11,0.8130475119147454,0.8104644566625667,0.8215998895941816,0.8090034741409721,0.8089568291789784,0.8126144322982889,0.004732134304877323,11,0.8149268756576689,0.8113894899609185,0.8230315145997922,0.8105955016189104,0.8109001544895512,0.8141687072653682,0.00469679588280638,12,0.8132873518555948,0.8105887554302573,0.821773570324575,0.8092156105100463,0.8092156105100463,0.8128161797261038,0.00471903519508295,11
34.194966077804565,0.10754940870382283,0.25716443061828614,0.05915879232688415,0.0005,16,96,0.0,0.4,0.0003,4096,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 16, 'model__module__hidden1': 96, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.4, 'model__lr': 0.0003, 'model__batch_size': 4096}",0.8144499178981938,0.812614701052835,0.8226429675425039,0.8098918083462133,0.8074768160741885,0.8134152421827869,0.00518732736385811,10,0.8144454285824323,0.8126177034672739,0.8226429675425039,0.8098918083462133,0.8074768160741885,0.8134149448025223,0.0051870561504757115,10,0.8140468621123897,0.8124343864669594,0.8223670398095506,0.8095222138515916,0.8073635662997165,0.8131468137080414,0.005155848790882639,10,0.8140476983277128,0.8124338247392776,0.8223670398095506,0.8095222138515917,0.8073635662997165,0.8131468686055697,0.0051558935291701686,10,0.8171897745508918,0.8138282472532845,0.8246602228803293,0.8123158224191063,0.8082015753157507,0.8152391284838725,0.005524952461243319,10,0.8144454285824323,0.8126177034672739,0.8226429675425039,0.8098918083462133,0.8074768160741885,0.8134149448025223,0.0051870561504757115,10
33.937266159057614,0.07879236587476322,0.23173742294311522,0.05346976988367684,0.0005,32,32,0.0,0.35,0.0002,4096,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 32, 'model__module__hidden1': 32, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.35, 'model__lr': 0.0002, 'model__batch_size': 4096}",0.812614701052835,0.8067226890756303,0.8169435857805255,0.8057380216383307,0.8082496136012365,0.8100537222297117,0.004171443244074949,17,0.8126119563734375,0.806725626127214,0.8169435857805255,0.8057380216383307,0.8082496136012365,0.8100537607041488,0.004170637478391065,17,0.8124624361274106,0.806544735212058,0.8168271480866804,0.8056326778797078,0.8081490566484297,0.8099232107908574,0.00417330584342305,17,0.8124629522797004,0.8065441684800084,0.8168271480866804,0.8056326778797078,0.8081490566484297,0.8099232006749055,0.004173460423570682,17,0.8136270601437949,0.8078620068694736,0.8177515276717252,0.8064022807855266,0.8088972364752811,0.8109080223891603,0.00419165620727572,17,0.8126119563734375,0.806725626127214,0.8169435857805255,0.8057380216383307,0.8082496136012365,0.8100537607041488,0.004170637478391065,17
36.73190584182739,0.093381733774654,0.1881680965423584,0.0020680349951016433,0.0005,16,32,0.0,0.4,0.0001,2048,"{'model__optimizer__weight_decay': 0.0005, 'model__module__hidden2': 16, 'model__module__hidden1': 32, 'model__module__dropout2': 0.0, 'model__module__dropout1': 0.4, 'model__lr': 0.0001, 'model__batch_size': 2048}",0.8086544962812712,0.8053704240316817,0.8174265842349304,0.8045788253477589,0.8060278207109737,0.8084116301213232,0.004710631716848436,18,0.8086512944097346,0.8053726706730131,0.8174265842349304,0.8045788253477588,0.8060278207109737,0.8084114390752821,0.004710308922452807,18,0.8084430098729597,0.8052657756924775,0.817247562949631,0.8044000082752745,0.8058775715122464,0.8082467856605178,0.004697867348304092,18,0.8084436246590304,0.8052653396577308,0.8172475629496307,0.8044000082752745,0.8058775715122464,0.8082468214107825,0.0046979278324103665,18,0.8100163954335682,0.8060332492193225,0.8186752604361838,0.8056966942690271,0.8069782153922835,0.809479962950077,0.0048434069406783475,18,0.8086512944097346,0.8053726706730131,0.8174265842349304,0.8045788253477588,0.8060278207109737,0.8084114390752821,0.004710308922452807,18
43.74212856292725,0.08725258938635737,0.19143304824829102,0.0023975554143493825,0.001,16,64,0.1,0.4,0.0003,1024,"{'model__optimizer__weight_decay': 0.001, 'model__module__hidden2': 16, 'model__module__hidden1': 64, 'model__module__dropout2': 0.1, 'model__module__dropout1': 0.4, 'model__lr': 0.0003, 'model__batch_size': 1024}",0.8141601468173476,0.8131942432145272,0.82129057187017,0.8087326120556414,0.8109544049459042,0.8136663957807182,0.0042495151560819075,8,0.814156861029897,0.8131984958138765,0.82129057187017,0.8087326120556414,0.8109544049459042,0.8136665891430978,0.0042493449737481485,8,0.8139438445731365,0.8128327332574645,0.8208244515232803,0.808580310695018,0.8106138173679915,0.8133590314833782,0.004164705642831164,8,0.8139444573273695,0.8128319387300864,0.8208244515232803,0.8085803106950179,0.8106138173679917,0.8133589951287492,0.004164742956470999,8,0.8156204193357682,0.8156424848898057,0.8246690428313133,0.8097183104498393,0.8132074641738716,0.8157715443361196,0.004948153638254032,7,0.814156861029897,0.8131984958138765,0.82129057187017,0.8087326120556414,0.8109544049459042,0.8136665891430978,0.0042493449737481485,8
